# train_mtempmech__19.90	t_train_mtempmech_	stim_train_mtempmech_
1.839126445097702303e-04	1.594610000000000194e-01	1.000000000000000000e+00
1.838089056047493522e-04	1.594810000000000116e-01	1.000000000000000000e+00
1.837051666997284471e-04	1.595010000000000039e-01	1.000000000000000000e+00
1.836014277947074064e-04	1.595210000000000239e-01	1.000000000000000000e+00
1.834976888896865013e-04	1.595410000000000161e-01	1.000000000000000000e+00
1.833939499846656232e-04	1.595610000000000084e-01	1.000000000000000000e+00
1.832902110796447181e-04	1.595810000000000006e-01	1.000000000000000000e+00
1.831864721746236774e-04	1.596010000000000206e-01	1.000000000000000000e+00
1.830827332696027723e-04	1.596210000000000129e-01	1.000000000000000000e+00
1.829789943645818942e-04	1.596410000000000051e-01	1.000000000000000000e+00
1.828752554595608536e-04	1.596610000000000251e-01	1.000000000000000000e+00
1.827715165545399484e-04	1.596810000000000174e-01	1.000000000000000000e+00
1.826677776495190433e-04	1.597010000000000096e-01	1.000000000000000000e+00
1.825640387444981653e-04	1.597210000000000019e-01	1.000000000000000000e+00
1.824602998394771246e-04	1.597410000000000219e-01	1.000000000000000000e+00
1.823565609344562194e-04	1.597610000000000141e-01	1.000000000000000000e+00
1.822528220294353143e-04	1.597810000000000064e-01	1.000000000000000000e+00
1.821490831244142736e-04	1.598010000000000264e-01	1.000000000000000000e+00
1.820453442193933956e-04	1.598210000000000186e-01	1.000000000000000000e+00
1.819416053143724905e-04	1.598410000000000108e-01	1.000000000000000000e+00
1.818378664093515853e-04	1.598610000000000031e-01	1.000000000000000000e+00
1.817341275043305446e-04	1.598810000000000231e-01	1.000000000000000000e+00
1.816303885993096666e-04	1.599010000000000153e-01	1.000000000000000000e+00
1.815266496942887615e-04	1.599210000000000076e-01	1.000000000000000000e+00
1.814229107892677208e-04	1.599410000000000276e-01	1.000000000000000000e+00
1.813191718842468156e-04	1.599610000000000198e-01	1.000000000000000000e+00
1.812154329792259376e-04	1.599810000000000121e-01	1.000000000000000000e+00
2.029848929868877160e-04	1.600010000000000043e-01	1.010000000000000009e+00
5.465170415747000292e-03	1.600210000000000243e-01	1.010000000000000009e+00
1.258133013343771742e-02	1.600410000000000166e-01	1.010000000000000009e+00
1.880608724907404522e-02	1.600610000000000088e-01	1.010000000000000009e+00
2.426442663747589018e-02	1.600810000000000011e-01	1.010000000000000009e+00
2.819960163598963024e-02	1.601010000000000211e-01	1.010000000000000009e+00
3.177350245243891480e-02	1.601210000000000133e-01	1.010000000000000009e+00
3.516254531701293318e-02	1.601410000000000056e-01	1.010000000000000009e+00
3.693335021652020822e-02	1.601610000000000256e-01	1.010000000000000009e+00
3.870415511602501996e-02	1.601810000000000178e-01	1.010000000000000009e+00
4.047496001552983169e-02	1.602010000000000101e-01	1.010000000000000009e+00
4.224576491503465037e-02	1.602210000000000023e-01	1.010000000000000009e+00
4.319169955650989379e-02	1.602410000000000223e-01	1.010000000000000009e+00
4.373276877390698536e-02	1.602610000000000146e-01	1.010000000000000009e+00
4.427383799130406999e-02	1.602810000000000068e-01	1.010000000000000009e+00
4.481490720870191097e-02	1.603010000000000268e-01	1.010000000000000009e+00
4.535597642609900254e-02	1.603210000000000190e-01	1.010000000000000009e+00
4.589704564349609411e-02	1.603410000000000113e-01	1.010000000000000009e+00
4.643811486089317875e-02	1.603610000000000035e-01	1.010000000000000009e+00
4.676968563964536973e-02	1.603810000000000235e-01	1.010000000000000009e+00
4.680230225016446255e-02	1.604010000000000158e-01	1.010000000000000009e+00
4.683491886068354842e-02	1.604210000000000080e-01	1.010000000000000009e+00
4.686753547120264124e-02	1.604410000000000003e-01	1.010000000000000009e+00
4.690015208172177569e-02	1.604610000000000203e-01	1.010000000000000009e+00
4.693276869224086156e-02	1.604810000000000125e-01	1.010000000000000009e+00
4.696538530275994744e-02	1.605010000000000048e-01	1.010000000000000009e+00
4.699800191327908189e-02	1.605210000000000248e-01	1.010000000000000009e+00
4.703061852379817470e-02	1.605410000000000170e-01	1.010000000000000009e+00
4.706323513431726058e-02	1.605610000000000093e-01	1.010000000000000009e+00
4.709585174483635339e-02	1.605810000000000015e-01	1.010000000000000009e+00
4.712846835535548784e-02	1.606010000000000215e-01	1.010000000000000009e+00
4.710966674727518760e-02	1.606210000000000138e-01	1.010000000000000009e+00
4.704396720567861206e-02	1.606410000000000060e-01	1.010000000000000009e+00
4.697826766408195326e-02	1.606610000000000260e-01	1.010000000000000009e+00
4.691256812248538466e-02	1.606810000000000183e-01	1.010000000000000009e+00
4.684686858088880912e-02	1.607010000000000105e-01	1.010000000000000009e+00
4.678116903929224052e-02	1.607210000000000027e-01	1.010000000000000009e+00
4.671546949769558171e-02	1.607410000000000228e-01	1.010000000000000009e+00
4.664976995609901311e-02	1.607610000000000150e-01	1.010000000000000009e+00
4.658407041450243757e-02	1.607810000000000072e-01	1.010000000000000009e+00
4.651837087290577877e-02	1.608010000000000272e-01	1.010000000000000009e+00
4.645267133130921017e-02	1.608210000000000195e-01	1.010000000000000009e+00
4.638697178971263463e-02	1.608410000000000117e-01	1.010000000000000009e+00
4.632127224811606603e-02	1.608610000000000040e-01	1.010000000000000009e+00
4.625557270651940722e-02	1.608810000000000240e-01	1.010000000000000009e+00
4.618987316492283168e-02	1.609010000000000162e-01	1.010000000000000009e+00
4.612417362332626308e-02	1.609210000000000085e-01	1.010000000000000009e+00
4.605847408172969448e-02	1.609410000000000007e-01	1.010000000000000009e+00
4.599277454013303568e-02	1.609610000000000207e-01	1.010000000000000009e+00
4.592707499853646014e-02	1.609810000000000130e-01	1.010000000000000009e+00
4.585599852104807472e-02	1.610010000000000052e-01	1.000000000000000000e+00
4.413984105168572425e-02	1.610210000000000252e-01	1.000000000000000000e+00
4.107699500288419792e-02	1.610410000000000175e-01	1.000000000000000000e+00
3.778941656076818117e-02	1.610610000000000097e-01	1.000000000000000000e+00
3.449593535808579553e-02	1.610810000000000020e-01	1.000000000000000000e+00
3.163476268335102537e-02	1.611010000000000220e-01	1.000000000000000000e+00
2.877359000862022773e-02	1.611210000000000142e-01	1.000000000000000000e+00
2.626715351462963893e-02	1.611410000000000065e-01	1.000000000000000000e+00
2.415120413376645875e-02	1.611610000000000265e-01	1.000000000000000000e+00
2.203525475290621372e-02	1.611810000000000187e-01	1.000000000000000000e+00
1.991930537204596521e-02	1.612010000000000109e-01	1.000000000000000000e+00
1.808934390681071411e-02	1.612210000000000032e-01	1.000000000000000000e+00
1.680999902120726419e-02	1.612410000000000232e-01	1.000000000000000000e+00
1.553065413560559063e-02	1.612610000000000154e-01	1.000000000000000000e+00
1.425130925000391360e-02	1.612810000000000077e-01	1.000000000000000000e+00
1.297196436440046369e-02	1.613010000000000277e-01	1.000000000000000000e+00
1.169261947879879013e-02	1.613210000000000199e-01	1.000000000000000000e+00
1.041327459319711483e-02	1.613410000000000122e-01	1.000000000000000000e+00
9.565351800745901592e-03	1.613610000000000044e-01	1.000000000000000000e+00
8.995784532654021309e-03	1.613810000000000244e-01	1.000000000000000000e+00
8.426217264562933795e-03	1.614010000000000167e-01	1.000000000000000000e+00
7.856649996471844546e-03	1.614210000000000089e-01	1.000000000000000000e+00
7.287082728380755298e-03	1.614410000000000012e-01	1.000000000000000000e+00
6.717515460288876750e-03	1.614610000000000212e-01	1.000000000000000000e+00
6.147948192197787501e-03	1.614810000000000134e-01	1.000000000000000000e+00
5.578380924106698252e-03	1.615010000000000057e-01	1.000000000000000000e+00
5.008813656014819704e-03	1.615210000000000257e-01	1.000000000000000000e+00
4.439246387923730455e-03	1.615410000000000179e-01	1.000000000000000000e+00
3.869679119832642074e-03	1.615610000000000102e-01	1.000000000000000000e+00
3.563604686271713666e-03	1.615810000000000024e-01	1.000000000000000000e+00
3.406387083571692839e-03	1.616010000000000224e-01	1.000000000000000000e+00
3.249169480871889719e-03	1.616210000000000147e-01	1.000000000000000000e+00
3.091951878172087033e-03	1.616410000000000069e-01	1.000000000000000000e+00
2.934734275472066205e-03	1.616610000000000269e-01	1.000000000000000000e+00
2.777516672772263086e-03	1.616810000000000191e-01	1.000000000000000000e+00
2.620299070072460400e-03	1.617010000000000114e-01	1.000000000000000000e+00
2.463081467372657714e-03	1.617210000000000036e-01	1.000000000000000000e+00
2.305863864672636453e-03	1.617410000000000236e-01	1.000000000000000000e+00
2.148646261972833767e-03	1.617610000000000159e-01	1.000000000000000000e+00
1.991428659273031081e-03	1.617810000000000081e-01	1.000000000000000000e+00
1.834211056573228178e-03	1.618010000000000004e-01	1.000000000000000000e+00
1.676993453873207134e-03	1.618210000000000204e-01	1.000000000000000000e+00
1.519775851173404448e-03	1.618410000000000126e-01	1.000000000000000000e+00
1.362558248473601762e-03	1.618610000000000049e-01	1.000000000000000000e+00
1.205340645773580500e-03	1.618810000000000249e-01	1.000000000000000000e+00
1.048123043073777814e-03	1.619010000000000171e-01	1.000000000000000000e+00
8.909054403739751285e-04	1.619210000000000094e-01	1.000000000000000000e+00
8.388802133040714187e-04	1.619410000000000016e-01	1.000000000000000000e+00
8.178802056876074587e-04	1.619610000000000216e-01	1.000000000000000000e+00
7.968801980711727722e-04	1.619810000000000139e-01	1.000000000000000000e+00
7.758801904547379773e-04	1.620010000000000061e-01	1.000000000000000000e+00
7.548801828382741257e-04	1.620210000000000261e-01	1.000000000000000000e+00
7.338801752218393308e-04	1.620410000000000184e-01	1.000000000000000000e+00
7.128801676054045359e-04	1.620610000000000106e-01	1.000000000000000000e+00
6.918801599889697410e-04	1.620810000000000028e-01	1.000000000000000000e+00
6.708801523725058894e-04	1.621010000000000228e-01	1.000000000000000000e+00
6.498801447560710945e-04	1.621210000000000151e-01	1.000000000000000000e+00
6.288801371396362996e-04	1.621410000000000073e-01	1.000000000000000000e+00
6.078801295231724480e-04	1.621610000000000273e-01	1.000000000000000000e+00
5.868801219067376531e-04	1.621810000000000196e-01	1.000000000000000000e+00
5.658801142903028582e-04	1.622010000000000118e-01	1.000000000000000000e+00
5.448801066738681717e-04	1.622210000000000041e-01	1.000000000000000000e+00
5.238800990574042117e-04	1.622410000000000241e-01	1.000000000000000000e+00
5.028800914409694168e-04	1.622610000000000163e-01	1.000000000000000000e+00
4.818800838245347303e-04	1.622810000000000086e-01	1.000000000000000000e+00
4.608800762080999896e-04	1.623010000000000008e-01	1.000000000000000000e+00
4.398800685916360838e-04	1.623210000000000208e-01	1.000000000000000000e+00
4.188800609752012889e-04	1.623410000000000131e-01	1.000000000000000000e+00
3.978800533587665482e-04	1.623610000000000053e-01	1.000000000000000000e+00
3.768800457423026424e-04	1.623810000000000253e-01	1.000000000000000000e+00
3.558800381258678475e-04	1.624010000000000176e-01	1.000000000000000000e+00
3.348800305094330526e-04	1.624210000000000098e-01	1.000000000000000000e+00
3.138800228929983661e-04	1.624410000000000021e-01	1.000000000000000000e+00
2.928800152765344061e-04	1.624610000000000221e-01	1.000000000000000000e+00
2.718800076600997196e-04	1.624810000000000143e-01	1.000000000000000000e+00
2.508800000436649247e-04	1.625010000000000066e-01	1.000000000000000000e+00
2.432246609077097456e-04	1.625210000000000266e-01	1.000000000000000000e+00
2.421529045025122855e-04	1.625410000000000188e-01	1.000000000000000000e+00
2.410811480973148254e-04	1.625610000000000110e-01	1.000000000000000000e+00
2.400093916921173653e-04	1.625810000000000033e-01	1.000000000000000000e+00
2.389376352869184144e-04	1.626010000000000233e-01	1.000000000000000000e+00
2.378658788817209272e-04	1.626210000000000155e-01	1.000000000000000000e+00
2.367941224765234671e-04	1.626410000000000078e-01	1.000000000000000000e+00
2.357223660713245162e-04	1.626610000000000278e-01	1.000000000000000000e+00
2.346506096661270561e-04	1.626810000000000200e-01	1.000000000000000000e+00
2.335788532609295960e-04	1.627010000000000123e-01	1.000000000000000000e+00
2.325070968557321359e-04	1.627210000000000045e-01	1.000000000000000000e+00
2.314353404505331850e-04	1.627410000000000245e-01	1.000000000000000000e+00
2.303635840453357249e-04	1.627610000000000168e-01	1.000000000000000000e+00
2.292918276401382648e-04	1.627810000000000090e-01	1.000000000000000000e+00
2.282200712349408047e-04	1.628010000000000013e-01	1.000000000000000000e+00
2.271483148297418538e-04	1.628210000000000213e-01	1.000000000000000000e+00
2.260765584245443937e-04	1.628410000000000135e-01	1.000000000000000000e+00
2.250048020193469336e-04	1.628610000000000058e-01	1.000000000000000000e+00
2.239330456141479827e-04	1.628810000000000258e-01	1.000000000000000000e+00
2.228612892089505226e-04	1.629010000000000180e-01	1.000000000000000000e+00
2.217895328037530625e-04	1.629210000000000103e-01	1.000000000000000000e+00
2.207177763985556024e-04	1.629410000000000025e-01	1.000000000000000000e+00
2.196460199933566516e-04	1.629610000000000225e-01	1.000000000000000000e+00
2.185742635881591915e-04	1.629810000000000147e-01	1.000000000000000000e+00
2.175025071829617043e-04	1.630010000000000070e-01	1.000000000000000000e+00
2.164307507777627805e-04	1.630210000000000270e-01	1.000000000000000000e+00
2.153589943725653204e-04	1.630410000000000192e-01	1.000000000000000000e+00
2.142872379673678332e-04	1.630610000000000115e-01	1.000000000000000000e+00
2.132154815621703731e-04	1.630810000000000037e-01	1.000000000000000000e+00
2.121437251569714493e-04	1.631010000000000237e-01	1.000000000000000000e+00
2.110719687517739621e-04	1.631210000000000160e-01	1.000000000000000000e+00
2.100002123465765020e-04	1.631410000000000082e-01	1.000000000000000000e+00
2.089284559413790419e-04	1.631610000000000005e-01	1.000000000000000000e+00
2.078566995361800910e-04	1.631810000000000205e-01	1.000000000000000000e+00
2.067849431309826309e-04	1.632010000000000127e-01	1.000000000000000000e+00
2.057131867257851708e-04	1.632210000000000050e-01	1.000000000000000000e+00
2.046414303205862199e-04	1.632410000000000250e-01	1.000000000000000000e+00
2.035696739153887598e-04	1.632610000000000172e-01	1.000000000000000000e+00
2.024979175101912997e-04	1.632810000000000095e-01	1.000000000000000000e+00
2.014261611049938396e-04	1.633010000000000017e-01	1.000000000000000000e+00
2.003544046997948888e-04	1.633210000000000217e-01	1.000000000000000000e+00
1.992826482945974286e-04	1.633410000000000140e-01	1.000000000000000000e+00
1.982108918893999685e-04	1.633610000000000062e-01	1.000000000000000000e+00
1.971391354842010177e-04	1.633810000000000262e-01	1.000000000000000000e+00
1.960673790790035576e-04	1.634010000000000185e-01	1.000000000000000000e+00
1.949956226738060704e-04	1.634210000000000107e-01	1.000000000000000000e+00
1.939238662686086374e-04	1.634410000000000029e-01	1.000000000000000000e+00
1.931085161217490937e-04	1.634610000000000229e-01	1.000000000000000000e+00
1.930030925857086261e-04	1.634810000000000152e-01	1.000000000000000000e+00
1.928976690496681857e-04	1.635010000000000074e-01	1.000000000000000000e+00
1.927922455136275826e-04	1.635210000000000274e-01	1.000000000000000000e+00
1.926868219775871151e-04	1.635410000000000197e-01	1.000000000000000000e+00
1.925813984415466475e-04	1.635610000000000119e-01	1.000000000000000000e+00
1.924759749055062071e-04	1.635810000000000042e-01	1.000000000000000000e+00
1.923705513694656040e-04	1.636010000000000242e-01	1.000000000000000000e+00
1.922651278334251365e-04	1.636210000000000164e-01	1.000000000000000000e+00
1.921597042973846689e-04	1.636410000000000087e-01	1.000000000000000000e+00
1.920542807613442285e-04	1.636610000000000009e-01	1.000000000000000000e+00
1.919488572253036254e-04	1.636810000000000209e-01	1.000000000000000000e+00
1.918434336892631579e-04	1.637010000000000132e-01	1.000000000000000000e+00
1.917380101532226903e-04	1.637210000000000054e-01	1.000000000000000000e+00
1.916325866171820873e-04	1.637410000000000254e-01	1.000000000000000000e+00
1.915271630811416468e-04	1.637610000000000177e-01	1.000000000000000000e+00
1.914217395451011793e-04	1.637810000000000099e-01	1.000000000000000000e+00
1.913163160090607118e-04	1.638010000000000022e-01	1.000000000000000000e+00
1.912108924730201087e-04	1.638210000000000222e-01	1.000000000000000000e+00
1.911054689369796682e-04	1.638410000000000144e-01	1.000000000000000000e+00
1.910000454009392007e-04	1.638610000000000066e-01	1.000000000000000000e+00
1.908946218648985976e-04	1.638810000000000267e-01	1.000000000000000000e+00
1.907891983288581301e-04	1.639010000000000189e-01	1.000000000000000000e+00
1.906837747928176896e-04	1.639210000000000111e-01	1.000000000000000000e+00
1.905783512567772221e-04	1.639410000000000034e-01	1.000000000000000000e+00
1.904729277207366190e-04	1.639610000000000234e-01	1.000000000000000000e+00
1.903675041846961515e-04	1.639810000000000156e-01	1.000000000000000000e+00
1.902620806486557110e-04	1.640010000000000079e-01	1.000000000000000000e+00
1.901566571126151080e-04	1.640210000000000279e-01	1.000000000000000000e+00
1.900512335765746404e-04	1.640410000000000201e-01	1.000000000000000000e+00
1.899458100405341729e-04	1.640610000000000124e-01	1.000000000000000000e+00
1.898403865044937325e-04	1.640810000000000046e-01	1.000000000000000000e+00
1.897349629684531294e-04	1.641010000000000246e-01	1.000000000000000000e+00
1.896295394324126618e-04	1.641210000000000169e-01	1.000000000000000000e+00
1.895241158963721943e-04	1.641410000000000091e-01	1.000000000000000000e+00
1.894186923603317539e-04	1.641610000000000014e-01	1.000000000000000000e+00
1.893132688242911508e-04	1.641810000000000214e-01	1.000000000000000000e+00
1.892078452882506832e-04	1.642010000000000136e-01	1.000000000000000000e+00
1.891024217522102157e-04	1.642210000000000059e-01	1.000000000000000000e+00
1.889969982161696126e-04	1.642410000000000259e-01	1.000000000000000000e+00
1.888915746801291722e-04	1.642610000000000181e-01	1.000000000000000000e+00
1.887861511440887046e-04	1.642810000000000104e-01	1.000000000000000000e+00
1.886807276080482371e-04	1.643010000000000026e-01	1.000000000000000000e+00
1.885753040720076340e-04	1.643210000000000226e-01	1.000000000000000000e+00
1.884698805359671936e-04	1.643410000000000148e-01	1.000000000000000000e+00
1.883644569999267260e-04	1.643610000000000071e-01	1.000000000000000000e+00
1.882590334638861230e-04	1.643810000000000271e-01	1.000000000000000000e+00
1.881536099278456554e-04	1.644010000000000193e-01	1.000000000000000000e+00
1.880481863918052150e-04	1.644210000000000116e-01	1.000000000000000000e+00
1.879427628557647474e-04	1.644410000000000038e-01	1.000000000000000000e+00
1.878373393197241444e-04	1.644610000000000238e-01	1.000000000000000000e+00
1.877319157836836768e-04	1.644810000000000161e-01	1.000000000000000000e+00
1.876264922476432364e-04	1.645010000000000083e-01	1.000000000000000000e+00
1.875210687116026062e-04	1.645210000000000283e-01	1.000000000000000000e+00
1.874156451755621658e-04	1.645410000000000206e-01	1.000000000000000000e+00
1.873102216395216982e-04	1.645610000000000128e-01	1.000000000000000000e+00
1.872047981034812578e-04	1.645810000000000051e-01	1.000000000000000000e+00
1.870993745674406276e-04	1.646010000000000251e-01	1.000000000000000000e+00
1.869939510314001872e-04	1.646210000000000173e-01	1.000000000000000000e+00
1.868885274953597196e-04	1.646410000000000096e-01	1.000000000000000000e+00
1.867831039593192521e-04	1.646610000000000018e-01	1.000000000000000000e+00
1.866776804232786490e-04	1.646810000000000218e-01	1.000000000000000000e+00
1.865722568872382086e-04	1.647010000000000141e-01	1.000000000000000000e+00
1.864668333511977410e-04	1.647210000000000063e-01	1.000000000000000000e+00
1.863614098151571380e-04	1.647410000000000263e-01	1.000000000000000000e+00
1.862559862791166704e-04	1.647610000000000186e-01	1.000000000000000000e+00
1.861505627430762300e-04	1.647810000000000108e-01	1.000000000000000000e+00
1.860451392070357624e-04	1.648010000000000030e-01	1.000000000000000000e+00
1.859397156709951594e-04	1.648210000000000230e-01	1.000000000000000000e+00
1.858342921349546918e-04	1.648410000000000153e-01	1.000000000000000000e+00
1.857288685989142514e-04	1.648610000000000075e-01	1.000000000000000000e+00
1.856234450628736483e-04	1.648810000000000275e-01	1.000000000000000000e+00
1.855180215268331808e-04	1.649010000000000198e-01	1.000000000000000000e+00
1.854125979907927132e-04	1.649210000000000120e-01	1.000000000000000000e+00
1.853071744547522728e-04	1.649410000000000043e-01	1.000000000000000000e+00
1.852017509187116697e-04	1.649610000000000243e-01	1.000000000000000000e+00
1.850963273826712022e-04	1.649810000000000165e-01	1.000000000000000000e+00
2.061834641615495562e-04	1.650010000000000088e-01	1.010000000000000009e+00
5.304718867106855001e-03	1.650210000000000010e-01	1.010000000000000009e+00
1.219986821290242052e-02	1.650410000000000210e-01	1.010000000000000009e+00
1.823165638205463679e-02	1.650610000000000133e-01	1.010000000000000009e+00
2.352106875498544136e-02	1.650810000000000055e-01	1.010000000000000009e+00
2.733504486628728428e-02	1.651010000000000255e-01	1.010000000000000009e+00
3.079906726796530908e-02	1.651210000000000178e-01	1.010000000000000009e+00
3.408402200129080628e-02	1.651410000000000100e-01	1.010000000000000009e+00
3.580142664383089562e-02	1.651610000000000023e-01	1.010000000000000009e+00
3.751883128637336501e-02	1.651810000000000223e-01	1.010000000000000009e+00
3.923623592891345435e-02	1.652010000000000145e-01	1.010000000000000009e+00
4.095364057145354370e-02	1.652210000000000067e-01	1.010000000000000009e+00
4.187198934543640005e-02	1.652410000000000267e-01	1.010000000000000009e+00
4.239814299547532694e-02	1.652610000000000190e-01	1.010000000000000009e+00
4.292429664551425383e-02	1.652810000000000112e-01	1.010000000000000009e+00
4.345045029555318072e-02	1.653010000000000035e-01	1.010000000000000009e+00
4.397660394559283620e-02	1.653210000000000235e-01	1.010000000000000009e+00
4.450275759563176309e-02	1.653410000000000157e-01	1.010000000000000009e+00
4.502891124567068998e-02	1.653610000000000080e-01	1.010000000000000009e+00
4.535209442417011821e-02	1.653810000000000280e-01	1.010000000000000009e+00
4.538563884026412809e-02	1.654010000000000202e-01	1.010000000000000009e+00
4.541918325635814491e-02	1.654210000000000125e-01	1.010000000000000009e+00
4.545272767245215478e-02	1.654410000000000047e-01	1.010000000000000009e+00
4.548627208854621323e-02	1.654610000000000247e-01	1.010000000000000009e+00
4.551981650464022311e-02	1.654810000000000170e-01	1.010000000000000009e+00
4.555336092073423992e-02	1.655010000000000092e-01	1.010000000000000009e+00
4.558690533682824980e-02	1.655210000000000015e-01	1.010000000000000009e+00
4.562044975292230825e-02	1.655410000000000215e-01	1.010000000000000009e+00
4.565399416901631813e-02	1.655610000000000137e-01	1.010000000000000009e+00
4.568753858511033494e-02	1.655810000000000060e-01	1.010000000000000009e+00
4.572108300120439339e-02	1.656010000000000260e-01	1.010000000000000009e+00
4.570474577354411566e-02	1.656210000000000182e-01	1.010000000000000009e+00
4.564291210364616186e-02	1.656410000000000105e-01	1.010000000000000009e+00
4.558107843374821500e-02	1.656610000000000027e-01	1.010000000000000009e+00
4.551924476385017793e-02	1.656810000000000227e-01	1.010000000000000009e+00
4.545741109395223106e-02	1.657010000000000149e-01	1.010000000000000009e+00
4.539557742405427726e-02	1.657210000000000072e-01	1.010000000000000009e+00
4.533374375415624713e-02	1.657410000000000272e-01	1.010000000000000009e+00
4.527191008425829333e-02	1.657610000000000194e-01	1.010000000000000009e+00
4.521007641436034646e-02	1.657810000000000117e-01	1.010000000000000009e+00
4.514824274446239266e-02	1.658010000000000039e-01	1.010000000000000009e+00
4.508640907456436253e-02	1.658210000000000239e-01	1.010000000000000009e+00
4.502457540466640873e-02	1.658410000000000162e-01	1.010000000000000009e+00
4.496274173476846187e-02	1.658610000000000084e-01	1.010000000000000009e+00
4.490090806487042480e-02	1.658810000000000284e-01	1.010000000000000009e+00
4.483907439497247793e-02	1.659010000000000207e-01	1.010000000000000009e+00
4.477724072507452413e-02	1.659210000000000129e-01	1.010000000000000009e+00
4.471540705517657727e-02	1.659410000000000052e-01	1.010000000000000009e+00
4.465357338527854020e-02	1.659610000000000252e-01	1.010000000000000009e+00
4.459173971538059333e-02	1.659810000000000174e-01	1.010000000000000009e+00
4.452468074556447525e-02	1.660010000000000097e-01	1.000000000000000000e+00
4.285995073332497102e-02	1.660210000000000019e-01	1.000000000000000000e+00
3.988729721753223045e-02	1.660410000000000219e-01	1.000000000000000000e+00
3.669623416138894506e-02	1.660610000000000142e-01	1.000000000000000000e+00
3.349934952929751325e-02	1.660810000000000064e-01	1.000000000000000000e+00
3.072199503239105706e-02	1.661010000000000264e-01	1.000000000000000000e+00
2.794464053548845195e-02	1.661210000000000186e-01	1.000000000000000000e+00
2.551159833840760741e-02	1.661410000000000109e-01	1.000000000000000000e+00
2.345756883659826098e-02	1.661610000000000031e-01	1.000000000000000000e+00
2.140353933478606613e-02	1.661810000000000231e-01	1.000000000000000000e+00
1.934950983297671970e-02	1.662010000000000154e-01	1.000000000000000000e+00
1.757307564769296573e-02	1.662210000000000076e-01	1.000000000000000000e+00
1.633109965227047197e-02	1.662410000000000276e-01	1.000000000000000000e+00
1.508912365684969906e-02	1.662610000000000199e-01	1.000000000000000000e+00
1.384714766142892614e-02	1.662810000000000121e-01	1.000000000000000000e+00
1.260517166600815496e-02	1.663010000000000044e-01	1.000000000000000000e+00
1.136319567058565946e-02	1.663210000000000244e-01	1.000000000000000000e+00
1.012121967516488828e-02	1.663410000000000166e-01	1.000000000000000000e+00
9.298024396343498171e-03	1.663610000000000089e-01	1.000000000000000000e+00
8.745028367425324717e-03	1.663810000000000011e-01	1.000000000000000000e+00
8.192032338506382780e-03	1.664010000000000211e-01	1.000000000000000000e+00
7.639036309588208458e-03	1.664210000000000134e-01	1.000000000000000000e+00
7.086040280670034136e-03	1.664410000000000056e-01	1.000000000000000000e+00
6.533044251751092199e-03	1.664610000000000256e-01	1.000000000000000000e+00
5.980048222832918745e-03	1.664810000000000179e-01	1.000000000000000000e+00
5.427052193914744423e-03	1.665010000000000101e-01	1.000000000000000000e+00
4.874056164996570101e-03	1.665210000000000024e-01	1.000000000000000000e+00
4.321060136077629031e-03	1.665410000000000224e-01	1.000000000000000000e+00
3.768064107159454709e-03	1.665610000000000146e-01	1.000000000000000000e+00
3.470865424496534773e-03	1.665810000000000068e-01	1.000000000000000000e+00
3.318176107236599746e-03	1.666010000000000268e-01	1.000000000000000000e+00
3.165486789976876790e-03	1.666210000000000191e-01	1.000000000000000000e+00
3.012797472717153834e-03	1.666410000000000113e-01	1.000000000000000000e+00
2.860108155457430443e-03	1.666610000000000036e-01	1.000000000000000000e+00
2.707418838197495417e-03	1.666810000000000236e-01	1.000000000000000000e+00
2.554729520937772461e-03	1.667010000000000158e-01	1.000000000000000000e+00
2.402040203678049071e-03	1.667210000000000081e-01	1.000000000000000000e+00
2.249350886418114044e-03	1.667410000000000281e-01	1.000000000000000000e+00
2.096661569158391088e-03	1.667610000000000203e-01	1.000000000000000000e+00
1.943972251898667698e-03	1.667810000000000126e-01	1.000000000000000000e+00
1.791282934638944524e-03	1.668010000000000048e-01	1.000000000000000000e+00
1.638593617379009498e-03	1.668210000000000248e-01	1.000000000000000000e+00
1.485904300119286325e-03	1.668410000000000171e-01	1.000000000000000000e+00
1.333214982859563368e-03	1.668610000000000093e-01	1.000000000000000000e+00
1.180525665599839978e-03	1.668810000000000016e-01	1.000000000000000000e+00
1.027836348339904952e-03	1.669010000000000216e-01	1.000000000000000000e+00
8.751470310801819953e-04	1.669210000000000138e-01	1.000000000000000000e+00
8.246039439819372475e-04	1.669410000000000061e-01	1.000000000000000000e+00
8.041876525580425854e-04	1.669610000000000261e-01	1.000000000000000000e+00
7.837713611341763295e-04	1.669810000000000183e-01	1.000000000000000000e+00
7.633550697103099652e-04	1.670010000000000105e-01	1.000000000000000000e+00
7.429387782864436008e-04	1.670210000000000028e-01	1.000000000000000000e+00
7.225224868625489388e-04	1.670410000000000228e-01	1.000000000000000000e+00
7.021061954386825744e-04	1.670610000000000150e-01	1.000000000000000000e+00
6.816899040148162101e-04	1.670810000000000073e-01	1.000000000000000000e+00
6.612736125909215480e-04	1.671010000000000273e-01	1.000000000000000000e+00
6.408573211670552921e-04	1.671210000000000195e-01	1.000000000000000000e+00
6.204410297431889277e-04	1.671410000000000118e-01	1.000000000000000000e+00
6.000247383193225634e-04	1.671610000000000040e-01	1.000000000000000000e+00
5.796084468954279013e-04	1.671810000000000240e-01	1.000000000000000000e+00
